FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 11/17/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
18.133545	18.120117	-0.008911
18.200073	18.197021	-0.011475
18.266602	18.266602	-0.012726
18.333130	18.336792	-0.010498
18.400269	18.388062	-0.012726
18.466797	18.483276	-0.011139
18.533325	18.521729	-0.009857
18.599854	18.591919	-0.010834
18.666382	18.674927	-0.011475
18.733521	18.744507	-0.011475
18.800049	18.808594	-0.007324
18.866577	18.853149	-0.010498
18.933105	18.929443	-0.006683
19.000244	18.992920	-0.007629
19.066772	19.069824	-0.008270
19.133301	19.127197	-0.006683
19.199829	19.190674	-0.006042
19.266968	19.260864	-0.012421
19.333496	19.343872	-0.010193
19.400024	19.400635	-0.015289
19.466553	19.470825	-0.009552
19.533081	19.547729	-0.011475
19.600220	19.592285	-0.009552
19.666748	19.655762	-0.010193
19.733276	19.738770	-0.008606
19.799805	19.796143	-0.010834
19.866943	19.872437	-0.014343
19.933472	19.935913	-0.011139
20.000000	20.012817	-0.009857
20.066528	20.069580	-0.010498
20.133057	20.139771	-0.008911
20.200195	20.191040	-0.009552
20.266724	20.254517	-0.012085
20.333252	20.330811	-0.014008
20.399780	20.394897	-0.009857
20.466919	20.471191	-0.009857
20.533447	20.528564	-0.013367
20.599976	20.598755	-0.011139
20.666504	20.681763	-0.013367
20.733032	20.738525	-0.011475
20.800171	20.821533	-0.008606
20.866699	20.866089	-0.010498
20.933228	20.910645	-0.010834
20.999756	20.999756	-0.009552
21.066895	21.069946	-0.009552
21.133423	21.114502	-0.012421
21.199951	21.203613	-0.008270
21.266479	21.254883	-0.011475
21.333618	21.331177	-0.010834
21.400146	21.388550	-0.012421
21.466675	21.464844	-0.011780
21.533203	21.528931	-0.016235
21.599731	21.592407	-0.011475
21.666870	21.668701	-0.013702
21.733398	21.726074	-0.013702
21.799927	21.783447	-0.010834
21.866455	21.860352	-0.011139
21.933594	21.923828	-0.012421
22.000122	22.006836	-0.012085
22.066650	22.064209	-0.014008
22.133179	22.140503	-0.010193
22.199707	22.191162	-0.009857
22.266846	22.255249	-0.008911
22.333374	22.331543	-0.010193
22.399902	22.395020	-0.010498
22.466431	22.459106	-0.008911
22.533569	22.509766	-0.012421
22.600098	22.573853	-0.013062
22.666626	22.669067	-0.014648
22.733154	22.752075	-0.015594
22.800293	22.790527	-0.010834
22.866821	22.866821	-0.013367
22.933350	22.924194	-0.013062
22.999878	23.000488	-0.011475
23.066406	23.057861	-0.011139
23.133545	23.121338	-0.011475
23.200073	23.204346	-0.011139
23.266602	23.261719	-0.011780
23.333130	23.319092	-0.011475
23.400269	23.402100	-0.011475
23.466797	23.439941	-0.006989
23.533325	23.529053	-0.014648
23.599854	23.599243	-0.013367
23.666382	23.650513	-0.011475
